"city","localidade","state","date","cum_confirmed","cum_deaths","new_confirmed","new_deaths","temp_media","umid_media","cum_cases_mins","cum_deaths_mins","new_cases_mins","new_deaths_mins","deaths_reg","metro_area_uf","retail_and_recreation_percent_change_from_baseline_uf","grocery_and_pharmacy_percent_change_from_baseline_uf","parks_percent_change_from_baseline_uf","transit_stations_percent_change_from_baseline_uf","workplaces_percent_change_from_baseline_uf","residential_percent_change_from_baseline_uf","driving_city","transit_city","walking_city"
"Manaus",130260,"AM",2020-03-13,2,0,2,0,30.02,69.42,0,0,0,0,0,NA,1,3,0,13,20,-2,NA,NA,NA
"Manaus",130260,"AM",2020-03-14,2,0,0,0,26.05,85.17,0,0,0,0,0,NA,-12,-1,-30,-6,2,3,NA,NA,NA
"Manaus",130260,"AM",2020-03-15,2,0,0,0,26.35,81.33,0,0,0,0,0,NA,-6,9,-10,3,2,2,NA,NA,NA
"Manaus",130260,"AM",2020-03-16,2,0,0,0,28.45,74.75,0,0,0,0,0,NA,-7,5,-4,9,16,-1,NA,NA,NA
"Manaus",130260,"AM",2020-03-17,2,0,0,0,28,77.42,0,0,0,0,0,NA,-13,6,-8,-3,6,2,NA,NA,NA
"Manaus",130260,"AM",2020-03-18,2,0,0,0,28.13,79.83,0,0,0,0,0,NA,-21,0,-20,-9,-3,5,NA,NA,NA
"Manaus",130260,"AM",2020-03-19,3,0,1,0,24.6,89.5,0,0,0,0,0,NA,-34,-12,-34,-23,-10,9,NA,NA,NA
"Manaus",130260,"AM",2020-03-20,7,0,4,0,25.64,79.67,0,0,0,0,0,NA,-25,3,-27,-19,-9,8,NA,NA,NA
"Manaus",130260,"AM",2020-03-21,11,0,4,0,27.97,74.38,0,0,0,0,0,NA,-40,2,-43,-25,-12,9,NA,NA,NA
"Manaus",130260,"AM",2020-03-22,25,0,14,0,29.51,70.25,0,0,0,0,0,NA,-60,-15,-60,-39,-23,10,NA,NA,NA
"Manaus",130260,"AM",2020-03-23,31,0,6,0,25.6,84.17,0,0,0,0,0,NA,-59,-22,-55,-43,-34,15,NA,NA,NA
"Manaus",130260,"AM",2020-03-24,45,0,14,0,26.89,74.42,0,0,0,0,1,NA,-57,-17,-44,-40,-33,12,NA,NA,NA
"Manaus",130260,"AM",2020-03-25,52,0,7,0,29.12,66.5,0,0,0,0,0,NA,-61,-25,-52,-46,-39,16,NA,NA,NA
"Manaus",130260,"AM",2020-03-26,63,0,11,0,29.67,70,0,0,0,0,0,NA,-60,-26,-50,-45,-39,16,NA,NA,NA
"Manaus",130260,"AM",2020-03-27,75,0,12,0,28.34,76.17,0,0,0,0,0,NA,-56,-22,-51,-42,-37,16,NA,NA,NA
"Manaus",130260,"AM",2020-03-28,105,0,30,0,28.27,77.79,105,0,105,0,0,NA,-59,-21,-56,-42,-32,13,NA,NA,NA
"Manaus",130260,"AM",2020-03-29,131,0,26,0,28.23,76.5,131,0,26,0,0,NA,-64,-28,-62,-46,-26,13,NA,NA,NA
"Manaus",130260,"AM",2020-03-30,140,1,9,1,25.87,88.13,140,0,9,0,1,NA,-57,-23,-52,-46,-40,16,NA,NA,NA
"Manaus",130260,"AM",2020-03-31,159,2,19,1,25.34,89.23,159,2,19,2,0,NA,-54,-17,-50,-45,-38,15,NA,NA,NA
"Manaus",130260,"AM",2020-04-01,179,2,20,0,26.61,79.83,179,2,20,0,1,NA,-49,-5,-47,-41,-39,15,NA,NA,NA
"Manaus",130260,"AM",2020-04-02,205,2,26,0,27.2,79.62,205,2,26,0,1,NA,-49,-9,-45,-41,-40,16,NA,NA,NA
"Manaus",130260,"AM",2020-04-03,232,5,27,3,28.07,76.12,232,4,27,2,4,NA,-47,-6,-46,-35,-37,16,NA,NA,NA
"Manaus",130260,"AM",2020-04-04,283,9,51,4,27.84,78.25,283,9,51,5,2,NA,-55,-9,-55,-38,-33,14,NA,NA,NA
"Manaus",130260,"AM",2020-04-05,379,11,96,2,28.9,75.5,379,10,96,1,0,NA,-64,-21,-63,-47,-29,13,NA,NA,NA
"Manaus",130260,"AM",2020-04-06,473,15,94,4,27.91,79.46,473,15,94,5,4,NA,-55,-12,-51,-43,-41,16,NA,NA,NA
"Manaus",130260,"AM",2020-04-07,560,19,87,4,27.77,81.17,560,19,87,4,9,NA,-51,-7,-46,-40,-41,14,NA,NA,NA
"Manaus",130260,"AM",2020-04-08,712,25,152,6,26.93,86.17,712,24,152,5,3,NA,-56,-17,-53,-47,-44,16,NA,NA,NA
"Manaus",130260,"AM",2020-04-09,800,33,88,8,25.16,90.83,800,33,88,9,9,NA,-53,-9,-50,-44,-47,17,NA,NA,NA
"Manaus",130260,"AM",2020-04-10,863,42,63,9,27.49,78.5,863,42,63,9,7,NA,-71,-36,-59,-60,-70,26,NA,NA,NA
"Manaus",130260,"AM",2020-04-11,932,45,69,3,25.9,85.29,932,45,69,3,16,NA,-63,-19,-63,-50,-41,18,NA,NA,NA
"Manaus",130260,"AM",2020-04-12,1053,51,121,6,26.74,79.75,1053,52,121,7,5,NA,-66,-23,-66,-51,-29,13,NA,NA,NA
"Manaus",130260,"AM",2020-04-13,1106,60,53,9,25.75,85.38,1106,62,53,10,9,NA,-58,-21,-52,-45,-43,17,NA,NA,NA
"Manaus",130260,"AM",2020-04-14,1295,81,189,21,26.1,80.17,1295,81,189,19,16,NA,-56,-20,-48,-46,-43,17,NA,NA,NA
"Manaus",130260,"AM",2020-04-15,1350,92,55,11,26.87,78.88,1350,92,55,11,13,NA,-57,-19,-53,-46,-44,18,NA,NA,NA
"Manaus",130260,"AM",2020-04-16,1459,107,109,15,26.9,79.67,1459,107,109,15,11,NA,-57,-21,-53,-45,-44,19,NA,NA,NA
"Manaus",130260,"AM",2020-04-17,1531,127,72,20,26.62,81.25,1531,127,72,20,13,NA,-56,-16,-53,-43,-42,20,NA,NA,NA
"Manaus",130260,"AM",2020-04-18,1593,134,62,7,25.3,85.25,1593,134,62,7,21,NA,-64,-18,-61,-45,-35,16,NA,NA,NA
"Manaus",130260,"AM",2020-04-19,1664,155,71,21,26.35,81.08,1664,156,71,22,14,NA,-69,-25,-65,-49,-30,14,NA,NA,NA
"Manaus",130260,"AM",2020-04-20,1772,156,108,1,26.06,86.96,1772,156,108,0,20,NA,-58,-14,-51,-43,-48,18,NA,NA,NA
"Manaus",130260,"AM",2020-04-21,1809,163,37,7,26.88,79.04,1809,163,37,7,20,NA,-69,-29,-51,-56,-63,21,NA,NA,NA
"Manaus",130260,"AM",2020-04-22,1958,172,149,9,27.08,81.04,1958,172,149,9,23,NA,-58,-16,-54,-42,-42,16,NA,NA,NA
"Manaus",130260,"AM",2020-04-23,2286,193,328,21,26.82,78.83,2286,193,328,21,26,NA,-59,-19,-52,-44,-43,17,NA,NA,NA
"Manaus",130260,"AM",2020-04-24,2481,207,195,14,27.46,78.79,2481,207,195,14,26,NA,-60,-21,-55,-43,-41,18,NA,NA,NA
"Manaus",130260,"AM",2020-04-25,2678,233,197,26,24.97,90.96,2678,233,197,26,26,NA,-68,-26,-65,-50,-36,17,NA,NA,NA
"Manaus",130260,"AM",2020-04-26,2722,246,44,13,26.75,82.46,2722,246,44,13,30,NA,-67,-18,-64,-45,-27,14,NA,NA,NA
"Manaus",130260,"AM",2020-04-27,2738,256,16,10,27.48,79,2738,256,16,10,40,NA,-56,-13,-50,-40,-39,17,NA,NA,NA
"Manaus",130260,"AM",2020-04-28,2899,274,161,18,26.62,82.88,2899,274,161,18,39,NA,-56,-12,-47,-41,-39,13,NA,NA,NA
"Manaus",130260,"AM",2020-04-29,3091,288,192,14,27.6,75.54,3091,288,192,14,28,NA,-56,-11,-50,-39,-40,16,NA,NA,NA
"Manaus",130260,"AM",2020-04-30,3273,312,182,24,28.09,75.33,3273,312,182,24,23,NA,-50,-1,-44,-36,-39,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-01,3491,357,218,45,28.33,79.04,3491,357,218,45,34,NA,-65,-18,-54,-52,-63,23,NA,NA,NA
"Manaus",130260,"AM",2020-05-02,3658,368,167,11,26.59,86.29,3658,368,167,11,29,NA,-60,-12,-60,-44,-35,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-03,4072,396,414,28,26.78,84.5,4072,396,414,28,31,NA,-65,-18,-64,-45,-25,12,NA,NA,NA
"Manaus",130260,"AM",2020-05-04,4344,418,272,22,27.33,79.25,4344,418,272,22,34,NA,-51,-4,-47,-38,-36,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-05,4804,459,460,41,27.64,82.38,4804,459,460,41,26,NA,-49,4,-43,-36,-36,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-06,5474,532,670,73,25.11,90.96,5474,532,670,73,26,NA,-51,3,-52,-38,-38,16,NA,NA,NA
"Manaus",130260,"AM",2020-05-07,5897,563,423,31,26.18,86.75,5897,563,423,31,25,NA,-49,3,-46,-34,-37,17,NA,NA,NA
"Manaus",130260,"AM",2020-05-08,6034,604,137,41,26.3,84.71,6034,604,137,41,24,NA,-48,2,-49,-33,-35,17,NA,NA,NA
"Manaus",130260,"AM",2020-05-09,6743,660,709,56,27.18,81.83,6743,660,709,56,19,NA,-50,8,-53,-28,-26,14,NA,NA,NA
"Manaus",130260,"AM",2020-05-10,7198,680,455,20,26.89,84.38,7198,680,455,20,26,NA,-58,-2,-62,-31,-8,10,NA,NA,NA
"Manaus",130260,"AM",2020-05-11,7264,691,66,11,26.93,81.04,7264,691,66,11,27,NA,-53,-9,-47,-35,-36,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-12,7877,726,613,35,28.16,78.33,7877,726,613,35,25,NA,-53,-9,-44,-36,-35,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-13,8630,757,753,31,27.22,84.29,8630,757,753,31,16,NA,-55,-15,-51,-39,-37,17,NA,NA,NA
"Manaus",130260,"AM",2020-05-14,9410,809,780,52,25.31,89.25,9410,809,780,52,28,NA,-54,-14,-50,-39,-37,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-15,9713,888,303,79,26.92,81.96,9713,888,303,79,21,NA,-52,-9,-48,-36,-34,17,NA,NA,NA
"Manaus",130260,"AM",2020-05-16,10297,920,584,32,27.85,77.33,10297,920,584,32,24,NA,-55,-6,-54,-33,-26,14,NA,NA,NA
"Manaus",130260,"AM",2020-05-17,10407,949,110,29,27.12,81.83,10407,949,110,29,15,NA,-63,-15,-60,-41,-18,12,NA,NA,NA
"Manaus",130260,"AM",2020-05-18,10660,951,253,2,27.08,82.29,10660,951,253,2,26,NA,-53,-11,-49,-37,-33,16,NA,NA,NA
"Manaus",130260,"AM",2020-05-19,11051,999,391,48,25.88,87.54,11051,999,391,48,27,NA,-50,-6,-44,-36,-32,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-20,11643,1057,592,58,27.27,80.42,11643,1057,592,58,22,NA,-49,-1,-46,-34,-33,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-21,12317,1094,674,37,28.08,76.12,12317,1094,674,37,14,NA,-48,-2,-44,-33,-32,17,NA,NA,NA
"Manaus",130260,"AM",2020-05-22,12967,1127,650,33,28.2,74.67,12967,1127,650,33,22,NA,-47,0,-44,-31,-29,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-23,13624,1176,657,49,27.09,81.67,13624,1176,657,49,17,NA,-55,-10,-56,-36,-22,13,NA,NA,NA
"Manaus",130260,"AM",2020-05-24,13881,1182,257,6,26,84.96,13881,1182,257,6,16,NA,-58,-1,-57,-34,-12,10,NA,NA,NA
"Manaus",130260,"AM",2020-05-25,13979,1190,98,8,26.32,80.71,13979,1190,98,8,15,NA,-46,4,-41,-29,-29,14,NA,NA,NA
"Manaus",130260,"AM",2020-05-26,14402,1248,423,58,27.25,77.17,14402,1248,423,58,18,NA,-45,3,-38,-29,-27,13,NA,NA,NA
"Manaus",130260,"AM",2020-05-27,14800,1272,398,24,28.04,73.75,14800,1272,398,24,18,NA,-45,3,-41,-29,-27,13,NA,NA,NA
"Manaus",130260,"AM",2020-05-28,15769,1314,969,42,28.01,74.67,15769,1314,969,42,17,NA,-44,2,-38,-29,-27,14,NA,NA,NA
"Manaus",130260,"AM",2020-05-29,17492,1349,1723,35,27.57,80.7,17492,1349,1723,35,15,NA,-41,11,-39,-24,-23,15,NA,NA,NA
"Manaus",130260,"AM",2020-05-30,18139,1366,647,17,26.26,78.96,18139,1366,647,17,12,NA,-44,13,-43,-20,-12,11,NA,NA,NA
"Manaus",130260,"AM",2020-05-31,18293,1366,154,0,27.15,79.77,18293,1366,154,0,14,NA,-55,1,-49,-27,-5,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-01,18367,1371,74,5,25.49,85.59,18367,1371,74,5,16,NA,-37,10,-32,-26,-21,13,NA,NA,NA
"Manaus",130260,"AM",2020-06-02,18981,1390,614,19,26.44,82.32,18981,1390,614,19,13,NA,-29,21,-24,-19,-19,12,NA,NA,NA
"Manaus",130260,"AM",2020-06-03,19043,1407,62,17,26.93,81.91,19043,1407,62,17,13,NA,-32,17,-30,-21,-20,12,NA,NA,NA
"Manaus",130260,"AM",2020-06-04,19962,1417,919,10,27.1,79.68,19962,1442,919,35,24,NA,-30,17,-26,-19,-20,13,NA,NA,NA
"Manaus",130260,"AM",2020-06-05,20422,1432,460,15,28.13,76.64,20422,1432,460,-10,12,NA,-27,22,-25,-16,-17,12,NA,NA,NA
"Manaus",130260,"AM",2020-06-06,20785,1462,363,30,28.05,76,20785,1462,363,30,7,NA,-29,26,-31,-9,-7,9,NA,NA,NA
"Manaus",130260,"AM",2020-06-07,20837,1466,52,4,25.52,85.68,20837,1466,52,4,8,NA,-45,7,-46,-22,-2,9,NA,NA,NA
"Manaus",130260,"AM",2020-06-08,20948,1475,111,9,27.16,81,20948,1475,111,9,6,NA,-28,17,-21,-16,-16,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-09,21605,1501,657,26,28.28,74.32,21605,1501,657,26,12,NA,-28,15,-20,-18,-17,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-10,22159,1534,554,33,27.89,72.41,22159,1534,554,33,4,NA,-27,15,-24,-18,-17,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-11,22504,1560,345,26,27.25,80.5,22504,1560,345,26,9,NA,-39,1,-24,-33,-46,17,NA,NA,NA
"Manaus",130260,"AM",2020-06-12,22635,1576,131,16,25.27,85.23,22635,1576,131,16,6,NA,-19,20,-23,-17,-25,13,NA,NA,NA
"Manaus",130260,"AM",2020-06-13,22894,1596,259,20,27.7,77.95,22894,1596,259,20,3,NA,-32,14,-24,-18,-7,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-14,23101,1614,207,18,27.6,76.59,23101,1614,207,18,4,NA,-44,5,-35,-22,3,9,NA,NA,NA
"Manaus",130260,"AM",2020-06-15,23138,1620,37,6,28.3,72.77,23138,1620,37,6,11,NA,-23,11,-21,-18,-14,11,NA,NA,NA
"Manaus",130260,"AM",2020-06-16,23612,1645,474,25,28.56,68.14,23612,1645,474,25,10,NA,-23,11,-20,-18,-13,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-17,24089,1660,477,15,25.5,84.5,24089,1660,477,15,5,NA,-27,6,-31,-22,-16,11,NA,NA,NA
"Manaus",130260,"AM",2020-06-18,24154,1678,65,18,27.49,79.45,24154,1678,65,18,5,NA,-23,8,-22,-20,-15,11,NA,NA,NA
"Manaus",130260,"AM",2020-06-19,24581,1685,427,7,28.55,70.36,24581,1685,427,7,7,NA,-21,11,-23,-17,-12,11,NA,NA,NA
"Manaus",130260,"AM",2020-06-20,24978,1706,397,21,28.58,67.36,24978,1706,397,21,3,NA,-22,18,-23,-11,1,7,NA,NA,NA
"Manaus",130260,"AM",2020-06-21,25103,1711,125,5,29.03,66.5,25103,1711,125,5,7,NA,-30,12,-24,-15,6,6,NA,NA,NA
"Manaus",130260,"AM",2020-06-22,25153,1719,50,8,29.17,67.09,25153,1719,50,8,6,NA,-24,9,-17,-18,-14,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-23,25710,1727,557,8,26.89,81.05,25710,1727,557,8,5,NA,-23,11,-13,-17,-13,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-24,26153,1735,443,8,27.77,73.95,26153,1735,443,8,7,NA,-24,8,-17,-18,-13,11,NA,NA,NA
"Manaus",130260,"AM",2020-06-25,26483,1743,330,8,29.2,66.09,26483,1743,330,8,4,NA,-20,13,-14,-16,-13,11,NA,NA,NA
"Manaus",130260,"AM",2020-06-26,26783,1747,300,4,28.93,69.18,26783,1747,300,4,0,NA,-17,17,-14,-12,-11,11,NA,NA,NA
"Manaus",130260,"AM",2020-06-27,26842,1768,59,21,28.55,72.77,26842,1768,59,21,0,NA,-19,22,-15,-7,1,7,NA,NA,NA
"Manaus",130260,"AM",2020-06-28,27122,1770,280,2,28.31,72.68,27122,1768,280,0,0,NA,-28,14,-19,-12,6,7,NA,NA,NA
"Manaus",130260,"AM",2020-06-29,27132,1771,10,1,27.41,77.64,27132,1771,10,3,0,NA,-20,14,-15,-17,-11,10,NA,NA,NA
"Manaus",130260,"AM",2020-06-30,27169,1790,37,19,26.47,80.59,27169,1790,37,19,0,NA,-10,30,-6,-12,-9,8,NA,NA,NA
"Manaus",130260,"AM",2020-07-01,27820,1804,651,14,27.93,77.36,27820,1804,651,14,0,NA,-10,31,-13,-12,-10,9,NA,NA,NA
"Manaus",130260,"AM",2020-07-02,28128,1810,308,6,28.47,74.64,28128,1810,308,6,0,NA,-7,33,-6,-9,-10,9,NA,NA,NA
"Manaus",130260,"AM",2020-07-03,28449,1826,321,16,27.55,76.86,28449,1826,321,16,0,NA,-4,34,-7,-6,-8,9,NA,NA,NA
"Manaus",130260,"AM",2020-07-04,28779,1843,330,17,27.69,78.36,28779,1843,330,17,0,NA,-4,41,-2,3,3,5,NA,NA,NA
"Manaus",130260,"AM",2020-07-05,28854,1845,75,2,27.27,79.45,28854,1845,75,2,0,NA,-14,29,-12,-5,9,6,NA,NA,NA
"Manaus",130260,"AM",2020-07-06,28871,1847,17,2,28,72.95,28871,1847,17,2,0,NA,-5,36,-3,-5,-8,7,NA,NA,NA
"Manaus",130260,"AM",2020-07-07,29156,1853,285,6,27.95,75.05,29156,1853,285,6,0,NA,-2,39,7,-4,-8,6,NA,NA,NA
"Manaus",130260,"AM",2020-07-08,29396,1860,240,7,28.2,73.82,29396,1860,240,7,0,NA,-7,30,-8,-7,-8,7,NA,NA,NA
"Manaus",130260,"AM",2020-07-09,29836,1870,440,10,28.2,70.86,29836,1870,440,10,0,NA,-7,26,-4,-7,-8,8,NA,NA,NA
"Manaus",130260,"AM",2020-07-10,30169,1884,333,14,27.5,75.23,30169,1884,333,14,0,NA,-6,25,-6,-5,-6,8,NA,NA,NA
"Manaus",130260,"AM",2020-07-11,30197,1891,28,7,27.46,74.73,30197,1891,28,7,0,NA,-7,30,-3,1,4,5,NA,NA,NA
"Manaus",130260,"AM",2020-07-12,30217,1905,20,14,28.24,70.82,30217,1905,20,14,0,NA,-15,22,2,-2,9,5,NA,NA,NA
"Manaus",130260,"AM",2020-07-13,30640,1909,423,4,29.02,71.32,30640,1909,423,4,0,NA,-13,19,-4,-8,-8,8,NA,NA,NA
"Manaus",130260,"AM",2020-07-14,31053,1914,413,5,28.06,73.73,31053,1914,413,5,0,NA,-11,20,1,-8,-7,8,NA,NA,NA
"Manaus",130260,"AM",2020-07-15,31268,1922,215,8,29.19,66.26,31268,1922,215,8,0,NA,-11,21,-7,-10,-7,8,NA,NA,NA
"Manaus",130260,"AM",2020-07-16,31306,1928,38,6,28.82,67.05,31306,1928,38,6,0,NA,-10,20,-3,-10,-8,9,NA,NA,NA
"Manaus",130260,"AM",2020-07-17,31350,1947,44,19,28.78,68.55,31350,1947,44,19,0,NA,-7,20,-3,-6,-5,9,NA,NA,NA
"Manaus",130260,"AM",2020-07-18,32094,1949,744,2,29.48,64.5,32094,1949,744,2,0,NA,-7,27,1,-1,4,6,NA,NA,NA
"Manaus",130260,"AM",2020-07-19,32227,1963,133,14,29.71,60.68,32227,1963,133,14,0,NA,-13,21,12,-3,8,4,NA,NA,NA
"Manaus",130260,"AM",2020-07-20,32259,1957,32,-6,29.73,58.59,32259,1957,32,-6,0,NA,-12,21,-3,-8,-7,7,NA,NA,NA
"Manaus",130260,"AM",2020-07-21,32443,1964,184,7,29.76,56.45,32443,1964,184,7,0,NA,-10,22,0,-8,-6,7,NA,NA,NA
"Manaus",130260,"AM",2020-07-22,32496,1974,53,10,28.42,67.5,32496,1974,53,10,0,NA,-12,18,-6,-9,-5,7,NA,NA,NA
"Manaus",130260,"AM",2020-07-23,33100,1977,604,3,28.1,68.14,33100,1977,604,3,0,NA,-10,18,-2,-7,-5,8,NA,NA,NA
"Manaus",130260,"AM",2020-07-24,33564,1978,464,1,28.02,74.18,33564,1978,464,1,0,NA,-6,22,-2,-5,-2,7,NA,NA,NA
"Manaus",130260,"AM",2020-07-25,33564,1978,0,0,28.85,72.05,33585,1985,21,7,0,NA,-6,29,6,1,7,4,NA,NA,NA
"Manaus",130260,"AM",2020-07-26,33597,1987,33,9,29.86,59.23,33597,1987,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manaus",130260,"AM",2020-07-27,34101,1988,504,1,29.79,57.55,34101,1988,504,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manaus",130260,"AM",2020-07-28,34451,1995,350,7,29.77,57.73,34451,1995,350,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fortaleza",230440,"CE",2020-03-16,8,0,8,0,26.86,81.88,0,0,0,0,1,NA,-17,2,-32,-6,11,1,75.96,NA,70.31
"Fortaleza",230440,"CE",2020-03-17,9,0,1,0,26.99,78.88,0,0,0,0,0,NA,-20,8,-32,-15,0,3,64.39,NA,68.53
"Fortaleza",230440,"CE",2020-03-18,17,0,8,0,27.86,77.96,0,0,0,0,1,NA,-25,3,-33,-23,-14,6,60.96,NA,63.72
"Fortaleza",230440,"CE",2020-03-19,17,0,0,0,27.82,79.62,0,0,0,0,0,NA,-58,-20,-45,-56,-55,17,34.9,NA,37.98
"Fortaleza",230440,"CE",2020-03-20,63,0,46,0,27.83,77.42,0,0,0,0,0,NA,-63,-3,-54,-44,-40,15,40.96,NA,38.91
"Fortaleza",230440,"CE",2020-03-21,76,0,13,0,27.96,76.33,0,0,0,0,2,NA,-78,-29,-72,-60,-46,17,29.1,NA,31.24
"Fortaleza",230440,"CE",2020-03-22,116,0,40,0,28.28,73,0,0,0,0,0,NA,-81,-36,-76,-63,-39,17,20.64,NA,20.16
"Fortaleza",230440,"CE",2020-03-23,151,0,35,0,28.61,74,0,0,0,0,2,NA,-76,-34,-66,-68,-56,20,30.22,NA,28.76
"Fortaleza",230440,"CE",2020-03-24,170,0,19,0,28.3,74.62,0,0,0,0,3,NA,-76,-36,-66,-70,-61,20,32.02,NA,31.01
"Fortaleza",230440,"CE",2020-03-25,196,0,26,0,27.11,78.71,0,0,0,0,4,NA,-79,-44,-66,-76,-70,23,26.18,NA,27.52
"Fortaleza",230440,"CE",2020-03-26,224,3,28,3,27.14,78.96,0,0,0,0,3,NA,-73,-32,-60,-69,-59,20,31.68,NA,27.67
"Fortaleza",230440,"CE",2020-03-27,268,3,44,0,27.43,78.88,0,0,0,0,1,NA,-74,-32,-63,-68,-56,22,33.93,NA,27.44
"Fortaleza",230440,"CE",2020-03-28,304,4,36,1,28.27,73.92,304,4,304,4,4,NA,-76,-34,-70,-68,-46,19,31.04,NA,29.61
"Fortaleza",230440,"CE",2020-03-29,338,5,34,1,28.3,76.92,338,5,34,1,6,NA,-76,-34,-71,-68,-33,16,23.88,NA,24.03
"Fortaleza",230440,"CE",2020-03-30,353,5,15,0,26.14,86.96,353,5,15,0,3,NA,-70,-33,-62,-67,-51,20,35.05,NA,33.26
"Fortaleza",230440,"CE",2020-03-31,371,6,18,1,26.13,87.79,371,6,18,1,6,NA,-68,-25,-60,-67,-53,19,35.05,NA,30.7
"Fortaleza",230440,"CE",2020-04-01,413,6,42,0,27.2,78.96,413,6,42,0,3,NA,-64,-16,-53,-64,-52,19,37.53,NA,37.36
"Fortaleza",230440,"CE",2020-04-02,526,0,113,-6,28.17,78.42,507,16,94,10,9,NA,-65,-20,-54,-65,-52,19,39.97,NA,36.28
"Fortaleza",230440,"CE",2020-04-03,600,17,74,17,28.52,76.46,600,17,93,1,7,NA,-68,-19,-59,-64,-49,20,43.4,NA,39.53
"Fortaleza",230440,"CE",2020-04-04,681,18,81,1,26.57,86.92,680,17,80,0,6,NA,-72,-21,-68,-65,-41,17,40.68,NA,34.65
"Fortaleza",230440,"CE",2020-04-05,869,26,188,8,27.91,80.7,744,20,64,3,11,NA,-74,-28,-70,-66,-31,15,28.83,NA,28.53
"Fortaleza",230440,"CE",2020-04-06,929,27,60,1,27.78,80.96,925,24,181,4,9,NA,-64,-19,-56,-62,-46,18,44.79,NA,44.42
"Fortaleza",230440,"CE",2020-04-07,1053,30,124,3,28.3,76.96,1053,30,128,6,4,NA,-62,-13,-53,-61,-48,17,45.41,NA,44.26
"Fortaleza",230440,"CE",2020-04-08,1238,45,185,15,28.75,71.71,1213,41,160,11,9,NA,-62,-14,-50,-62,-49,18,47.29,NA,42.87
"Fortaleza",230440,"CE",2020-04-09,1283,45,45,0,27.39,83.12,1283,45,70,4,10,NA,-61,-6,-48,-62,-53,17,51.66,NA,46.82
"Fortaleza",230440,"CE",2020-04-10,1366,53,83,8,27.52,82.46,1366,53,83,8,9,NA,-80,-41,-61,-76,-72,24,36.32,NA,34.34
"Fortaleza",230440,"CE",2020-04-11,1457,58,91,5,27.57,81.29,1457,58,91,5,12,NA,-72,-24,-66,-66,-44,18,44.17,NA,40.23
"Fortaleza",230440,"CE",2020-04-12,1529,59,72,1,27.53,78.83,1529,59,72,1,14,NA,-73,-29,-70,-67,-30,14,29.38,NA,30.93
"Fortaleza",230440,"CE",2020-04-13,1686,78,157,19,27.2,81.62,1686,78,157,19,17,NA,-65,-27,-57,-64,-47,19,40.96,NA,41.01
"Fortaleza",230440,"CE",2020-04-14,1794,86,108,8,27.65,77.42,1794,86,108,8,16,NA,-64,-24,-55,-63,-48,18,42.85,NA,39.15
"Fortaleza",230440,"CE",2020-04-15,1946,93,152,7,26.6,80.75,1946,93,152,7,17,NA,-65,-25,-54,-64,-49,19,43.47,NA,39.22
"Fortaleza",230440,"CE",2020-04-16,2041,95,95,2,26.18,85.58,2041,95,95,2,19,NA,-67,-21,-51,-63,-49,19,45.13,NA,45.89
"Fortaleza",230440,"CE",2020-04-17,2300,119,259,24,25.85,86.12,2263,113,222,18,24,NA,-68,-19,-55,-62,-47,21,50.06,NA,51.24
"Fortaleza",230440,"CE",2020-04-18,2562,141,262,22,26.42,83,2562,141,299,28,24,NA,-74,-23,-66,-62,-37,17,44.48,NA,43.33
"Fortaleza",230440,"CE",2020-04-19,2688,148,126,7,27.38,76.96,2688,148,126,7,31,NA,-76,-29,-67,-65,-28,15,28.45,NA,23.02
"Fortaleza",230440,"CE",2020-04-20,2840,164,152,16,27.62,77.33,2840,164,152,16,35,NA,-67,-22,-53,-62,-46,18,47.17,NA,42.87
"Fortaleza",230440,"CE",2020-04-21,3018,176,178,12,25.48,88.33,3018,178,178,14,29,NA,-78,-40,-62,-75,-67,23,35.86,NA,32.95
"Fortaleza",230440,"CE",2020-04-22,3303,189,285,13,26.31,82.75,3303,189,285,11,25,NA,-67,-25,-53,-62,-47,18,47.76,NA,46.51
"Fortaleza",230440,"CE",2020-04-23,3791,212,488,23,26.73,80.75,3791,212,488,23,23,NA,-68,-26,-53,-63,-48,18,50.75,NA,45.5
